"","m1","m2","sd1","sd2"
"210",16,5,0.5,5
"211",17,5,0.5,5
"212",18,5,0.5,5
"213",19,5,0.5,5
"214",20,5,0.5,5
"215",21,5,0.5,5
"216",22,5,0.5,5
"217",23,5,0.5,5
"218",24,5,0.5,5
"219",25,5,0.5,5
"220",26,5,0.5,5
"221",27,5,0.5,5
"222",28,5,0.5,5
"223",29,5,0.5,5
"224",30,5,0.5,5
"225",-1,6,0.5,5
"226",0,6,0.5,5
"227",1,6,0.5,5
"228",2,6,0.5,5
"229",3,6,0.5,5
"230",4,6,0.5,5
"231",5,6,0.5,5
"232",6,6,0.5,5
"233",7,6,0.5,5
"234",8,6,0.5,5
"235",9,6,0.5,5
"236",10,6,0.5,5
"237",11,6,0.5,5
"238",12,6,0.5,5
"239",13,6,0.5,5
"240",14,6,0.5,5
"241",15,6,0.5,5
"242",16,6,0.5,5
"243",17,6,0.5,5
"244",18,6,0.5,5
"245",19,6,0.5,5
"246",20,6,0.5,5
"247",21,6,0.5,5
"248",22,6,0.5,5
"249",23,6,0.5,5
"250",24,6,0.5,5
"251",25,6,0.5,5
"252",26,6,0.5,5
"253",27,6,0.5,5
"254",28,6,0.5,5
"255",29,6,0.5,5
"256",30,6,0.5,5
"257",-1,7,0.5,5
"258",0,7,0.5,5
"259",1,7,0.5,5
"260",2,7,0.5,5
"261",3,7,0.5,5
"262",4,7,0.5,5
"263",5,7,0.5,5
"264",6,7,0.5,5
"265",7,7,0.5,5
"266",8,7,0.5,5
"267",9,7,0.5,5
"268",10,7,0.5,5
"269",11,7,0.5,5
"270",12,7,0.5,5
"271",13,7,0.5,5
"272",14,7,0.5,5
"273",15,7,0.5,5
"274",16,7,0.5,5
"275",17,7,0.5,5
"276",18,7,0.5,5
"277",19,7,0.5,5
"278",20,7,0.5,5
"279",21,7,0.5,5
"280",22,7,0.5,5
"281",23,7,0.5,5
"282",24,7,0.5,5
"283",25,7,0.5,5
"284",26,7,0.5,5
"285",27,7,0.5,5
"286",28,7,0.5,5
"287",29,7,0.5,5
"288",30,7,0.5,5
"289",-1,8,0.5,5
"290",0,8,0.5,5
"291",1,8,0.5,5
"292",2,8,0.5,5
"293",3,8,0.5,5
"294",4,8,0.5,5
"295",5,8,0.5,5
"296",6,8,0.5,5
"297",7,8,0.5,5
"298",8,8,0.5,5
"299",9,8,0.5,5
"300",10,8,0.5,5
"301",11,8,0.5,5
"302",12,8,0.5,5
"303",13,8,0.5,5
"304",14,8,0.5,5
"305",15,8,0.5,5
"306",16,8,0.5,5
"307",17,8,0.5,5
"308",18,8,0.5,5
"309",19,8,0.5,5
"310",20,8,0.5,5
"311",21,8,0.5,5
"312",22,8,0.5,5
"313",23,8,0.5,5
"314",24,8,0.5,5
"315",25,8,0.5,5
"316",26,8,0.5,5
"317",27,8,0.5,5
"318",28,8,0.5,5
"319",29,8,0.5,5
"320",30,8,0.5,5
"321",-1,9,0.5,5
"322",0,9,0.5,5
"323",1,9,0.5,5
"324",2,9,0.5,5
"325",3,9,0.5,5
"326",4,9,0.5,5
"327",5,9,0.5,5
"328",6,9,0.5,5
"329",7,9,0.5,5
"330",8,9,0.5,5
"331",9,9,0.5,5
"332",10,9,0.5,5
"333",11,9,0.5,5
"334",12,9,0.5,5
"335",13,9,0.5,5
"336",14,9,0.5,5
"337",15,9,0.5,5
"338",16,9,0.5,5
"339",17,9,0.5,5
"340",18,9,0.5,5
"341",19,9,0.5,5
"342",20,9,0.5,5
"343",21,9,0.5,5
"344",22,9,0.5,5
"345",23,9,0.5,5
"346",24,9,0.5,5
"347",25,9,0.5,5
"348",26,9,0.5,5
"349",27,9,0.5,5
"350",28,9,0.5,5
"351",29,9,0.5,5
"352",30,9,0.5,5
"353",-1,10,0.5,5
"354",0,10,0.5,5
"355",1,10,0.5,5
"356",2,10,0.5,5
"357",3,10,0.5,5
"358",4,10,0.5,5
"359",5,10,0.5,5
"360",6,10,0.5,5
"361",7,10,0.5,5
"362",8,10,0.5,5
"363",9,10,0.5,5
"364",10,10,0.5,5
"365",11,10,0.5,5
"366",12,10,0.5,5
"367",13,10,0.5,5
"368",14,10,0.5,5
"369",15,10,0.5,5
"370",16,10,0.5,5
"371",17,10,0.5,5
"372",18,10,0.5,5
"373",19,10,0.5,5
"374",20,10,0.5,5
"375",21,10,0.5,5
"376",22,10,0.5,5
"377",23,10,0.5,5
"378",24,10,0.5,5
"379",25,10,0.5,5
"380",26,10,0.5,5
"381",27,10,0.5,5
"382",28,10,0.5,5
"383",29,10,0.5,5
"384",30,10,0.5,5
"385",-1,11,0.5,5
"386",0,11,0.5,5
"387",1,11,0.5,5
"388",2,11,0.5,5
"389",3,11,0.5,5
"390",4,11,0.5,5
"391",5,11,0.5,5
"392",6,11,0.5,5
"393",7,11,0.5,5
"394",8,11,0.5,5
"395",9,11,0.5,5
"396",10,11,0.5,5
"397",11,11,0.5,5
"398",12,11,0.5,5
"399",13,11,0.5,5
"400",14,11,0.5,5
"401",15,11,0.5,5
"402",16,11,0.5,5
"403",17,11,0.5,5
"404",18,11,0.5,5
"405",19,11,0.5,5
"406",20,11,0.5,5
"407",21,11,0.5,5
"408",22,11,0.5,5
"409",23,11,0.5,5
"410",24,11,0.5,5
"411",25,11,0.5,5
"412",26,11,0.5,5
"413",27,11,0.5,5
"414",28,11,0.5,5
"415",29,11,0.5,5
"416",30,11,0.5,5
"417",-1,12,0.5,5
"418",0,12,0.5,5
"419",1,12,0.5,5
"420",2,12,0.5,5
"421",3,12,0.5,5
"422",4,12,0.5,5
"423",5,12,0.5,5
"424",6,12,0.5,5
"425",7,12,0.5,5
"426",8,12,0.5,5
"427",9,12,0.5,5
"428",10,12,0.5,5
"429",11,12,0.5,5
"430",12,12,0.5,5
"431",13,12,0.5,5
"432",14,12,0.5,5
"433",15,12,0.5,5
"434",16,12,0.5,5
"435",17,12,0.5,5
"436",18,12,0.5,5
"437",19,12,0.5,5
"438",20,12,0.5,5
"439",21,12,0.5,5
"440",22,12,0.5,5
"441",23,12,0.5,5
"442",24,12,0.5,5
"443",25,12,0.5,5
"444",26,12,0.5,5
"445",27,12,0.5,5
"446",28,12,0.5,5
"447",29,12,0.5,5
"448",30,12,0.5,5
"449",-1,13,0.5,5
"450",0,13,0.5,5
"451",1,13,0.5,5
"452",2,13,0.5,5
"453",3,13,0.5,5
"454",4,13,0.5,5
"455",5,13,0.5,5
"456",6,13,0.5,5
"457",7,13,0.5,5
"458",8,13,0.5,5
"459",9,13,0.5,5
"460",10,13,0.5,5
"461",11,13,0.5,5
"462",12,13,0.5,5
"463",13,13,0.5,5
"464",14,13,0.5,5
"465",15,13,0.5,5
"466",16,13,0.5,5
"467",17,13,0.5,5
"468",18,13,0.5,5
"469",19,13,0.5,5
"470",20,13,0.5,5
"471",21,13,0.5,5
"472",22,13,0.5,5
"473",23,13,0.5,5
"474",24,13,0.5,5
"475",25,13,0.5,5
"476",26,13,0.5,5
"477",27,13,0.5,5
"478",28,13,0.5,5
"479",29,13,0.5,5
"480",30,13,0.5,5
"481",-1,14,0.5,5
"482",0,14,0.5,5
"483",1,14,0.5,5
"484",2,14,0.5,5
"485",3,14,0.5,5
"486",4,14,0.5,5
"487",5,14,0.5,5
"488",6,14,0.5,5
"489",7,14,0.5,5
"490",8,14,0.5,5
"491",9,14,0.5,5
"492",10,14,0.5,5
"493",11,14,0.5,5
"494",12,14,0.5,5
"495",13,14,0.5,5
"496",14,14,0.5,5
"497",15,14,0.5,5
"498",16,14,0.5,5
"499",17,14,0.5,5
"500",18,14,0.5,5
"501",19,14,0.5,5
"502",20,14,0.5,5
"503",21,14,0.5,5
"504",22,14,0.5,5
"505",23,14,0.5,5
"506",24,14,0.5,5
"507",25,14,0.5,5
"508",26,14,0.5,5
"509",27,14,0.5,5
"510",28,14,0.5,5
"511",29,14,0.5,5
"512",30,14,0.5,5
"513",-1,15,0.5,5
"514",0,15,0.5,5
"515",1,15,0.5,5
"516",2,15,0.5,5
"517",3,15,0.5,5
"518",4,15,0.5,5
"519",5,15,0.5,5
"520",6,15,0.5,5
"521",7,15,0.5,5
"522",8,15,0.5,5
"523",9,15,0.5,5
"524",10,15,0.5,5
"525",11,15,0.5,5
"526",12,15,0.5,5
"527",13,15,0.5,5
"528",14,15,0.5,5
"529",15,15,0.5,5
"530",16,15,0.5,5
"531",17,15,0.5,5
"532",18,15,0.5,5
"533",19,15,0.5,5
"534",20,15,0.5,5
"535",21,15,0.5,5
"536",22,15,0.5,5
"537",23,15,0.5,5
"538",24,15,0.5,5
"539",25,15,0.5,5
"540",26,15,0.5,5
"541",27,15,0.5,5
"542",28,15,0.5,5
"543",29,15,0.5,5
"544",30,15,0.5,5
"545",-1,16,0.5,5
"546",0,16,0.5,5
"547",1,16,0.5,5
"548",2,16,0.5,5
"549",3,16,0.5,5
"550",4,16,0.5,5
"551",5,16,0.5,5
"552",6,16,0.5,5
"553",7,16,0.5,5
"554",8,16,0.5,5
"555",9,16,0.5,5
"556",10,16,0.5,5
"557",11,16,0.5,5
"558",12,16,0.5,5
"559",13,16,0.5,5
"560",14,16,0.5,5
"561",15,16,0.5,5
"562",16,16,0.5,5
"563",17,16,0.5,5
"564",18,16,0.5,5
"565",19,16,0.5,5
"566",20,16,0.5,5
"567",21,16,0.5,5
"568",22,16,0.5,5
"569",23,16,0.5,5
"570",24,16,0.5,5
"571",25,16,0.5,5
"572",26,16,0.5,5
"573",27,16,0.5,5
"574",28,16,0.5,5
"575",29,16,0.5,5
"576",30,16,0.5,5
"577",-1,17,0.5,5
"578",0,17,0.5,5
"579",1,17,0.5,5
"580",2,17,0.5,5
"581",3,17,0.5,5
"582",4,17,0.5,5
"583",5,17,0.5,5
"584",6,17,0.5,5
"585",7,17,0.5,5
"586",8,17,0.5,5
"587",9,17,0.5,5
"588",10,17,0.5,5
"589",11,17,0.5,5
"590",12,17,0.5,5
"591",13,17,0.5,5
"592",14,17,0.5,5
"593",15,17,0.5,5
"594",16,17,0.5,5
"595",17,17,0.5,5
"596",18,17,0.5,5
"597",19,17,0.5,5
"598",20,17,0.5,5
"599",21,17,0.5,5
"600",22,17,0.5,5
"601",23,17,0.5,5
"602",24,17,0.5,5
"603",25,17,0.5,5
"604",26,17,0.5,5
"605",27,17,0.5,5
"606",28,17,0.5,5
"607",29,17,0.5,5
"608",30,17,0.5,5
"609",-1,18,0.5,5
"610",0,18,0.5,5
"611",1,18,0.5,5
"612",2,18,0.5,5
"613",3,18,0.5,5
"614",4,18,0.5,5
"615",5,18,0.5,5
"616",6,18,0.5,5
"617",7,18,0.5,5
"618",8,18,0.5,5
"619",9,18,0.5,5
"620",10,18,0.5,5
"621",11,18,0.5,5
"622",12,18,0.5,5
"623",13,18,0.5,5
"624",14,18,0.5,5
"625",15,18,0.5,5
"626",16,18,0.5,5
"627",17,18,0.5,5
"628",18,18,0.5,5
"629",19,18,0.5,5
"630",20,18,0.5,5
"631",21,18,0.5,5
"632",22,18,0.5,5
"633",23,18,0.5,5
"634",24,18,0.5,5
"635",25,18,0.5,5
"636",26,18,0.5,5
"637",27,18,0.5,5
"638",28,18,0.5,5
"639",29,18,0.5,5
"640",30,18,0.5,5
"641",-1,19,0.5,5
"642",0,19,0.5,5
"643",1,19,0.5,5
"644",2,19,0.5,5
"645",3,19,0.5,5
"646",4,19,0.5,5
"647",5,19,0.5,5
"648",6,19,0.5,5
"649",7,19,0.5,5
"650",8,19,0.5,5
"651",9,19,0.5,5
"652",10,19,0.5,5
"653",11,19,0.5,5
"654",12,19,0.5,5
"655",13,19,0.5,5
"656",14,19,0.5,5
"657",15,19,0.5,5
"658",16,19,0.5,5
"659",17,19,0.5,5
"660",18,19,0.5,5
"661",19,19,0.5,5
"662",20,19,0.5,5
"663",21,19,0.5,5
"664",22,19,0.5,5
"665",23,19,0.5,5
"666",24,19,0.5,5
"667",25,19,0.5,5
"668",26,19,0.5,5
"669",27,19,0.5,5
"670",28,19,0.5,5
"671",29,19,0.5,5
"672",30,19,0.5,5
"673",-1,20,0.5,5
"674",0,20,0.5,5
"675",1,20,0.5,5
"676",2,20,0.5,5
"677",3,20,0.5,5
"678",4,20,0.5,5
"679",5,20,0.5,5
"680",6,20,0.5,5
"681",7,20,0.5,5
"682",8,20,0.5,5
"683",9,20,0.5,5
"684",10,20,0.5,5
"685",11,20,0.5,5
"686",12,20,0.5,5
"687",13,20,0.5,5
"688",14,20,0.5,5
"689",15,20,0.5,5
"690",16,20,0.5,5
"691",17,20,0.5,5
"692",18,20,0.5,5
"693",19,20,0.5,5
"694",20,20,0.5,5
"695",21,20,0.5,5
"696",22,20,0.5,5
"697",23,20,0.5,5
"698",24,20,0.5,5
"699",25,20,0.5,5
"700",26,20,0.5,5
"701",27,20,0.5,5
"702",28,20,0.5,5
"703",29,20,0.5,5
"704",30,20,0.5,5
"705",-1,21,0.5,5
"706",0,21,0.5,5
"707",1,21,0.5,5
"708",2,21,0.5,5
"709",3,21,0.5,5
"710",4,21,0.5,5
"711",5,21,0.5,5
"712",6,21,0.5,5
"713",7,21,0.5,5
"714",8,21,0.5,5
"715",9,21,0.5,5
"716",10,21,0.5,5
"717",11,21,0.5,5
"718",12,21,0.5,5
"719",13,21,0.5,5
"720",14,21,0.5,5
"721",15,21,0.5,5
"722",16,21,0.5,5
"723",17,21,0.5,5
"724",18,21,0.5,5
"725",19,21,0.5,5
"726",20,21,0.5,5
"727",21,21,0.5,5
"728",22,21,0.5,5
"729",23,21,0.5,5
"730",24,21,0.5,5
"731",25,21,0.5,5
"732",26,21,0.5,5
"733",27,21,0.5,5
"734",28,21,0.5,5
"735",29,21,0.5,5
"736",30,21,0.5,5
"737",-1,22,0.5,5
"738",0,22,0.5,5
"739",1,22,0.5,5
"740",2,22,0.5,5
"741",3,22,0.5,5
"742",4,22,0.5,5
"743",5,22,0.5,5
"744",6,22,0.5,5
"745",7,22,0.5,5
"746",8,22,0.5,5
"747",9,22,0.5,5
"748",10,22,0.5,5
"749",11,22,0.5,5
"750",12,22,0.5,5
"751",13,22,0.5,5
"752",14,22,0.5,5
"753",15,22,0.5,5
"754",16,22,0.5,5
"755",17,22,0.5,5
"756",18,22,0.5,5
"757",19,22,0.5,5
"758",20,22,0.5,5
"759",21,22,0.5,5
"760",22,22,0.5,5
"761",23,22,0.5,5
"762",24,22,0.5,5
"763",25,22,0.5,5
"764",26,22,0.5,5
"765",27,22,0.5,5
"766",28,22,0.5,5
"767",29,22,0.5,5
"768",30,22,0.5,5
"769",-1,23,0.5,5
"770",0,23,0.5,5
"771",1,23,0.5,5
"772",2,23,0.5,5
"773",3,23,0.5,5
"774",4,23,0.5,5
"775",5,23,0.5,5
"776",6,23,0.5,5
"777",7,23,0.5,5
"778",8,23,0.5,5
"779",9,23,0.5,5
"780",10,23,0.5,5
"781",11,23,0.5,5
"782",12,23,0.5,5
"783",13,23,0.5,5
"784",14,23,0.5,5
"785",15,23,0.5,5
"786",16,23,0.5,5
"787",17,23,0.5,5
"788",18,23,0.5,5
"789",19,23,0.5,5
"790",20,23,0.5,5
"791",21,23,0.5,5
"792",22,23,0.5,5
"793",23,23,0.5,5
"794",24,23,0.5,5
"795",25,23,0.5,5
"796",26,23,0.5,5
"797",27,23,0.5,5
"798",28,23,0.5,5
"799",29,23,0.5,5
"800",30,23,0.5,5
"801",-1,24,0.5,5
"802",0,24,0.5,5
"803",1,24,0.5,5
"804",2,24,0.5,5
"805",3,24,0.5,5
"806",4,24,0.5,5
"807",5,24,0.5,5
"808",6,24,0.5,5
"809",7,24,0.5,5
"810",8,24,0.5,5
"811",9,24,0.5,5
"812",10,24,0.5,5
"813",11,24,0.5,5
"814",12,24,0.5,5
"815",13,24,0.5,5
"816",14,24,0.5,5
"817",15,24,0.5,5
"818",16,24,0.5,5
"819",17,24,0.5,5
"820",18,24,0.5,5
"821",19,24,0.5,5
"822",20,24,0.5,5
"823",21,24,0.5,5
"824",22,24,0.5,5
"825",23,24,0.5,5
"826",24,24,0.5,5
"827",25,24,0.5,5
"828",26,24,0.5,5
"829",27,24,0.5,5
"830",28,24,0.5,5
"831",29,24,0.5,5
"832",30,24,0.5,5
"833",-1,25,0.5,5
"834",0,25,0.5,5
"835",1,25,0.5,5
"836",2,25,0.5,5
"837",3,25,0.5,5
"838",4,25,0.5,5
"839",5,25,0.5,5
"840",6,25,0.5,5
"841",7,25,0.5,5
"842",8,25,0.5,5
"843",9,25,0.5,5
"844",10,25,0.5,5
"845",11,25,0.5,5
"846",12,25,0.5,5
"847",13,25,0.5,5
"848",14,25,0.5,5
"849",15,25,0.5,5
"850",16,25,0.5,5
"851",17,25,0.5,5
"852",18,25,0.5,5
"853",19,25,0.5,5
"854",20,25,0.5,5
"855",21,25,0.5,5
"856",22,25,0.5,5
"857",23,25,0.5,5
"858",24,25,0.5,5
"859",25,25,0.5,5
"860",26,25,0.5,5
"861",27,25,0.5,5
"862",28,25,0.5,5
"863",29,25,0.5,5
"864",30,25,0.5,5
"865",-1,26,0.5,5
"866",0,26,0.5,5
"867",1,26,0.5,5
"868",2,26,0.5,5
"869",3,26,0.5,5
"870",4,26,0.5,5
"871",5,26,0.5,5
"872",6,26,0.5,5
"873",7,26,0.5,5
"874",8,26,0.5,5
"875",9,26,0.5,5
"876",10,26,0.5,5
"877",11,26,0.5,5
"878",12,26,0.5,5
"879",13,26,0.5,5
"880",14,26,0.5,5
"881",15,26,0.5,5
"882",16,26,0.5,5
"883",17,26,0.5,5
"884",18,26,0.5,5
"885",19,26,0.5,5
"886",20,26,0.5,5
"887",21,26,0.5,5
"888",22,26,0.5,5
"889",23,26,0.5,5
"890",24,26,0.5,5
"891",25,26,0.5,5
"892",26,26,0.5,5
"893",27,26,0.5,5
"894",28,26,0.5,5
"895",29,26,0.5,5
"896",30,26,0.5,5
"897",-1,27,0.5,5
"898",0,27,0.5,5
"899",1,27,0.5,5
"900",2,27,0.5,5
"901",3,27,0.5,5
"902",4,27,0.5,5
"903",5,27,0.5,5
"904",6,27,0.5,5
"905",7,27,0.5,5
"906",8,27,0.5,5
"907",9,27,0.5,5
"908",10,27,0.5,5
"909",11,27,0.5,5
"910",12,27,0.5,5
"911",13,27,0.5,5
"912",14,27,0.5,5
"913",15,27,0.5,5
"914",16,27,0.5,5
"915",17,27,0.5,5
"916",18,27,0.5,5
"917",19,27,0.5,5
"918",20,27,0.5,5
"919",21,27,0.5,5
"920",22,27,0.5,5
"921",23,27,0.5,5
"922",24,27,0.5,5
"923",25,27,0.5,5
"924",26,27,0.5,5
"925",27,27,0.5,5
"926",28,27,0.5,5
"927",29,27,0.5,5
"928",30,27,0.5,5
"929",-1,28,0.5,5
"930",0,28,0.5,5
"931",1,28,0.5,5
"932",2,28,0.5,5
"933",3,28,0.5,5
"934",4,28,0.5,5
"935",5,28,0.5,5
"936",6,28,0.5,5
"937",7,28,0.5,5
"938",8,28,0.5,5
"939",9,28,0.5,5
"940",10,28,0.5,5
"941",11,28,0.5,5
"942",12,28,0.5,5
"943",13,28,0.5,5
"944",14,28,0.5,5
"945",15,28,0.5,5
"946",16,28,0.5,5
"947",17,28,0.5,5
"948",18,28,0.5,5
"949",19,28,0.5,5
"950",20,28,0.5,5
"951",21,28,0.5,5
"952",22,28,0.5,5
"953",23,28,0.5,5
"954",24,28,0.5,5
"955",25,28,0.5,5
"956",26,28,0.5,5
"957",27,28,0.5,5
"958",28,28,0.5,5
"959",29,28,0.5,5
"960",30,28,0.5,5
"961",-1,29,0.5,5
"962",0,29,0.5,5
"963",1,29,0.5,5
"964",2,29,0.5,5
"965",3,29,0.5,5
"966",4,29,0.5,5
"967",5,29,0.5,5
"968",6,29,0.5,5
"969",7,29,0.5,5
"970",8,29,0.5,5
"971",9,29,0.5,5
"972",10,29,0.5,5
"973",11,29,0.5,5
"974",12,29,0.5,5
"975",13,29,0.5,5
"976",14,29,0.5,5
"977",15,29,0.5,5
"978",16,29,0.5,5
"979",17,29,0.5,5
"980",18,29,0.5,5
"981",19,29,0.5,5
"982",20,29,0.5,5
"983",21,29,0.5,5
"984",22,29,0.5,5
"985",23,29,0.5,5
"986",24,29,0.5,5
"987",25,29,0.5,5
"988",26,29,0.5,5
"989",27,29,0.5,5
"990",28,29,0.5,5
"991",29,29,0.5,5
"992",30,29,0.5,5
"993",-1,30,0.5,5
"994",0,30,0.5,5
"995",1,30,0.5,5
"996",2,30,0.5,5
"997",3,30,0.5,5
"998",4,30,0.5,5
"999",5,30,0.5,5
"1000",6,30,0.5,5
"1001",7,30,0.5,5
"1002",8,30,0.5,5
"1003",9,30,0.5,5
"1004",10,30,0.5,5
"1005",11,30,0.5,5
"1006",12,30,0.5,5
"1007",13,30,0.5,5
"1008",14,30,0.5,5
"1009",15,30,0.5,5
"1010",16,30,0.5,5
"1011",17,30,0.5,5
"1012",18,30,0.5,5
"1013",19,30,0.5,5
"1014",20,30,0.5,5
"1015",21,30,0.5,5
"1016",22,30,0.5,5
"1017",23,30,0.5,5
"1018",24,30,0.5,5
"1019",25,30,0.5,5
"1020",26,30,0.5,5
"1021",27,30,0.5,5
"1022",28,30,0.5,5
"1023",29,30,0.5,5
"1024",30,30,0.5,5
"1025",-1,-1,0.5,10
"1026",0,-1,0.5,10
"1027",1,-1,0.5,10
"1028",2,-1,0.5,10
"1029",3,-1,0.5,10
"1030",4,-1,0.5,10
"1031",5,-1,0.5,10
"1032",6,-1,0.5,10
"1033",7,-1,0.5,10
"1034",8,-1,0.5,10
"1035",9,-1,0.5,10
"1036",10,-1,0.5,10
"1037",11,-1,0.5,10
"1038",12,-1,0.5,10
"1039",13,-1,0.5,10
"1040",14,-1,0.5,10
"1041",15,-1,0.5,10
"1042",16,-1,0.5,10
"1043",17,-1,0.5,10
"1044",18,-1,0.5,10
"1045",19,-1,0.5,10
"1046",20,-1,0.5,10
"1047",21,-1,0.5,10
"1048",22,-1,0.5,10
"1049",23,-1,0.5,10
"1050",24,-1,0.5,10
"1051",25,-1,0.5,10
"1052",26,-1,0.5,10
"1053",27,-1,0.5,10
"1054",28,-1,0.5,10
"1055",29,-1,0.5,10
"1056",30,-1,0.5,10
"1057",-1,0,0.5,10
"1058",0,0,0.5,10
"1059",1,0,0.5,10
"1060",2,0,0.5,10
"1061",3,0,0.5,10
