"","m1","m2","sd1","sd2"
"1545",4,24,0,15
"1546",9,24,0,15
"1547",14,24,0,15
"1548",19,24,0,15
"1549",-1,29,0,15
"1550",4,29,0,15
"1551",9,29,0,15
"1552",14,29,0,15
"1553",19,29,0,15
"1554",24,29,0,15
"1555",-1,4,3,15
"1556",-1,9,3,15
"1557",4,9,3,15
"1558",-1,14,3,15
"1559",4,14,3,15
"1560",9,14,3,15
"1561",-1,19,3,15
"1562",4,19,3,15
"1563",9,19,3,15
"1564",14,19,3,15
"1565",-1,24,3,15
"1566",4,24,3,15
"1567",9,24,3,15
"1568",14,24,3,15
"1569",19,24,3,15
"1570",-1,29,3,15
"1571",4,29,3,15
"1572",9,29,3,15
"1573",14,29,3,15
"1574",19,29,3,15
"1575",24,29,3,15
"1576",-1,4,6,15
"1577",-1,9,6,15
"1578",4,9,6,15
"1579",-1,14,6,15
"1580",4,14,6,15
"1581",9,14,6,15
"1582",-1,19,6,15
"1583",4,19,6,15
"1584",9,19,6,15
"1585",14,19,6,15
"1586",-1,24,6,15
"1587",4,24,6,15
"1588",9,24,6,15
"1589",14,24,6,15
"1590",19,24,6,15
"1591",-1,29,6,15
"1592",4,29,6,15
"1593",9,29,6,15
"1594",14,29,6,15
"1595",19,29,6,15
"1596",24,29,6,15
"1597",-1,4,9,15
"1598",-1,9,9,15
"1599",4,9,9,15
"1600",-1,14,9,15
"1601",4,14,9,15
"1602",9,14,9,15
"1603",-1,19,9,15
"1604",4,19,9,15
"1605",9,19,9,15
"1606",14,19,9,15
"1607",-1,24,9,15
"1608",4,24,9,15
"1609",9,24,9,15
"1610",14,24,9,15
"1611",19,24,9,15
"1612",-1,29,9,15
"1613",4,29,9,15
"1614",9,29,9,15
"1615",14,29,9,15
"1616",19,29,9,15
"1617",24,29,9,15
"1618",-1,4,12,15
"1619",-1,9,12,15
"1620",4,9,12,15
"1621",-1,14,12,15
"1622",4,14,12,15
"1623",9,14,12,15
"1624",-1,19,12,15
"1625",4,19,12,15
"1626",9,19,12,15
"1627",14,19,12,15
"1628",-1,24,12,15
"1629",4,24,12,15
"1630",9,24,12,15
"1631",14,24,12,15
"1632",19,24,12,15
"1633",-1,29,12,15
"1634",4,29,12,15
"1635",9,29,12,15
"1636",14,29,12,15
"1637",19,29,12,15
"1638",24,29,12,15
"1639",-1,4,15,15
"1640",-1,9,15,15
"1641",4,9,15,15
"1642",-1,14,15,15
"1643",4,14,15,15
"1644",9,14,15,15
"1645",-1,19,15,15
"1646",4,19,15,15
"1647",9,19,15,15
"1648",14,19,15,15
"1649",-1,24,15,15
"1650",4,24,15,15
"1651",9,24,15,15
"1652",14,24,15,15
"1653",19,24,15,15
"1654",-1,29,15,15
"1655",4,29,15,15
"1656",9,29,15,15
"1657",14,29,15,15
"1658",19,29,15,15
"1659",24,29,15,15
"1660",-1,4,18,15
"1661",-1,9,18,15
"1662",4,9,18,15
"1663",-1,14,18,15
"1664",4,14,18,15
"1665",9,14,18,15
"1666",-1,19,18,15
"1667",4,19,18,15
"1668",9,19,18,15
"1669",14,19,18,15
"1670",-1,24,18,15
"1671",4,24,18,15
"1672",9,24,18,15
"1673",14,24,18,15
"1674",19,24,18,15
"1675",-1,29,18,15
"1676",4,29,18,15
"1677",9,29,18,15
"1678",14,29,18,15
"1679",19,29,18,15
"1680",24,29,18,15
"1681",-1,4,21,15
"1682",-1,9,21,15
"1683",4,9,21,15
"1684",-1,14,21,15
"1685",4,14,21,15
"1686",9,14,21,15
"1687",-1,19,21,15
"1688",4,19,21,15
"1689",9,19,21,15
"1690",14,19,21,15
"1691",-1,24,21,15
"1692",4,24,21,15
"1693",9,24,21,15
"1694",14,24,21,15
"1695",19,24,21,15
"1696",-1,29,21,15
"1697",4,29,21,15
"1698",9,29,21,15
"1699",14,29,21,15
"1700",19,29,21,15
"1701",24,29,21,15
"1702",-1,4,24,15
"1703",-1,9,24,15
"1704",4,9,24,15
"1705",-1,14,24,15
"1706",4,14,24,15
"1707",9,14,24,15
"1708",-1,19,24,15
"1709",4,19,24,15
"1710",9,19,24,15
"1711",14,19,24,15
"1712",-1,24,24,15
"1713",4,24,24,15
"1714",9,24,24,15
"1715",14,24,24,15
"1716",19,24,24,15
"1717",-1,29,24,15
"1718",4,29,24,15
"1719",9,29,24,15
"1720",14,29,24,15
"1721",19,29,24,15
"1722",24,29,24,15
"1723",-1,4,27,15
"1724",-1,9,27,15
"1725",4,9,27,15
"1726",-1,14,27,15
"1727",4,14,27,15
"1728",9,14,27,15
"1729",-1,19,27,15
"1730",4,19,27,15
"1731",9,19,27,15
"1732",14,19,27,15
"1733",-1,24,27,15
"1734",4,24,27,15
"1735",9,24,27,15
"1736",14,24,27,15
"1737",19,24,27,15
"1738",-1,29,27,15
"1739",4,29,27,15
"1740",9,29,27,15
"1741",14,29,27,15
"1742",19,29,27,15
"1743",24,29,27,15
"1744",-1,4,30,15
"1745",-1,9,30,15
"1746",4,9,30,15
"1747",-1,14,30,15
"1748",4,14,30,15
"1749",9,14,30,15
"1750",-1,19,30,15
"1751",4,19,30,15
"1752",9,19,30,15
"1753",14,19,30,15
"1754",-1,24,30,15
"1755",4,24,30,15
"1756",9,24,30,15
"1757",14,24,30,15
"1758",19,24,30,15
"1759",-1,29,30,15
"1760",4,29,30,15
"1761",9,29,30,15
"1762",14,29,30,15
"1763",19,29,30,15
"1764",24,29,30,15
"1765",-1,4,-3,18
"1766",-1,9,-3,18
"1767",4,9,-3,18
"1768",-1,14,-3,18
"1769",4,14,-3,18
"1770",9,14,-3,18
"1771",-1,19,-3,18
"1772",4,19,-3,18
"1773",9,19,-3,18
"1774",14,19,-3,18
"1775",-1,24,-3,18
"1776",4,24,-3,18
"1777",9,24,-3,18
"1778",14,24,-3,18
"1779",19,24,-3,18
"1780",-1,29,-3,18
"1781",4,29,-3,18
"1782",9,29,-3,18
"1783",14,29,-3,18
"1784",19,29,-3,18
"1785",24,29,-3,18
"1786",-1,4,0,18
"1787",-1,9,0,18
"1788",4,9,0,18
"1789",-1,14,0,18
"1790",4,14,0,18
"1791",9,14,0,18
"1792",-1,19,0,18
"1793",4,19,0,18
"1794",9,19,0,18
"1795",14,19,0,18
"1796",-1,24,0,18
"1797",4,24,0,18
"1798",9,24,0,18
"1799",14,24,0,18
"1800",19,24,0,18
"1801",-1,29,0,18
"1802",4,29,0,18
"1803",9,29,0,18
"1804",14,29,0,18
"1805",19,29,0,18
"1806",24,29,0,18
"1807",-1,4,3,18
"1808",-1,9,3,18
"1809",4,9,3,18
"1810",-1,14,3,18
"1811",4,14,3,18
"1812",9,14,3,18
"1813",-1,19,3,18
"1814",4,19,3,18
"1815",9,19,3,18
"1816",14,19,3,18
"1817",-1,24,3,18
"1818",4,24,3,18
"1819",9,24,3,18
"1820",14,24,3,18
"1821",19,24,3,18
"1822",-1,29,3,18
"1823",4,29,3,18
"1824",9,29,3,18
"1825",14,29,3,18
"1826",19,29,3,18
"1827",24,29,3,18
"1828",-1,4,6,18
"1829",-1,9,6,18
"1830",4,9,6,18
"1831",-1,14,6,18
"1832",4,14,6,18
"1833",9,14,6,18
"1834",-1,19,6,18
"1835",4,19,6,18
"1836",9,19,6,18
"1837",14,19,6,18
"1838",-1,24,6,18
"1839",4,24,6,18
"1840",9,24,6,18
"1841",14,24,6,18
"1842",19,24,6,18
"1843",-1,29,6,18
"1844",4,29,6,18
"1845",9,29,6,18
"1846",14,29,6,18
"1847",19,29,6,18
"1848",24,29,6,18
"1849",-1,4,9,18
"1850",-1,9,9,18
"1851",4,9,9,18
"1852",-1,14,9,18
"1853",4,14,9,18
"1854",9,14,9,18
"1855",-1,19,9,18
"1856",4,19,9,18
"1857",9,19,9,18
"1858",14,19,9,18
"1859",-1,24,9,18
"1860",4,24,9,18
"1861",9,24,9,18
"1862",14,24,9,18
"1863",19,24,9,18
"1864",-1,29,9,18
"1865",4,29,9,18
"1866",9,29,9,18
"1867",14,29,9,18
"1868",19,29,9,18
"1869",24,29,9,18
"1870",-1,4,12,18
"1871",-1,9,12,18
"1872",4,9,12,18
"1873",-1,14,12,18
"1874",4,14,12,18
"1875",9,14,12,18
"1876",-1,19,12,18
"1877",4,19,12,18
"1878",9,19,12,18
"1879",14,19,12,18
"1880",-1,24,12,18
"1881",4,24,12,18
"1882",9,24,12,18
"1883",14,24,12,18
"1884",19,24,12,18
"1885",-1,29,12,18
"1886",4,29,12,18
"1887",9,29,12,18
"1888",14,29,12,18
"1889",19,29,12,18
"1890",24,29,12,18
"1891",-1,4,15,18
"1892",-1,9,15,18
"1893",4,9,15,18
"1894",-1,14,15,18
"1895",4,14,15,18
"1896",9,14,15,18
"1897",-1,19,15,18
"1898",4,19,15,18
"1899",9,19,15,18
"1900",14,19,15,18
"1901",-1,24,15,18
"1902",4,24,15,18
"1903",9,24,15,18
"1904",14,24,15,18
"1905",19,24,15,18
"1906",-1,29,15,18
"1907",4,29,15,18
"1908",9,29,15,18
"1909",14,29,15,18
"1910",19,29,15,18
"1911",24,29,15,18
"1912",-1,4,18,18
"1913",-1,9,18,18
"1914",4,9,18,18
"1915",-1,14,18,18
"1916",4,14,18,18
"1917",9,14,18,18
"1918",-1,19,18,18
"1919",4,19,18,18
"1920",9,19,18,18
"1921",14,19,18,18
"1922",-1,24,18,18
"1923",4,24,18,18
"1924",9,24,18,18
"1925",14,24,18,18
"1926",19,24,18,18
"1927",-1,29,18,18
"1928",4,29,18,18
"1929",9,29,18,18
"1930",14,29,18,18
"1931",19,29,18,18
"1932",24,29,18,18
"1933",-1,4,21,18
"1934",-1,9,21,18
"1935",4,9,21,18
"1936",-1,14,21,18
"1937",4,14,21,18
"1938",9,14,21,18
"1939",-1,19,21,18
"1940",4,19,21,18
"1941",9,19,21,18
"1942",14,19,21,18
"1943",-1,24,21,18
"1944",4,24,21,18
"1945",9,24,21,18
"1946",14,24,21,18
"1947",19,24,21,18
"1948",-1,29,21,18
"1949",4,29,21,18
"1950",9,29,21,18
"1951",14,29,21,18
"1952",19,29,21,18
"1953",24,29,21,18
"1954",-1,4,24,18
"1955",-1,9,24,18
"1956",4,9,24,18
"1957",-1,14,24,18
"1958",4,14,24,18
"1959",9,14,24,18
"1960",-1,19,24,18
"1961",4,19,24,18
"1962",9,19,24,18
"1963",14,19,24,18
"1964",-1,24,24,18
"1965",4,24,24,18
"1966",9,24,24,18
"1967",14,24,24,18
"1968",19,24,24,18
"1969",-1,29,24,18
"1970",4,29,24,18
"1971",9,29,24,18
"1972",14,29,24,18
"1973",19,29,24,18
"1974",24,29,24,18
"1975",-1,4,27,18
"1976",-1,9,27,18
"1977",4,9,27,18
"1978",-1,14,27,18
"1979",4,14,27,18
"1980",9,14,27,18
"1981",-1,19,27,18
"1982",4,19,27,18
"1983",9,19,27,18
"1984",14,19,27,18
"1985",-1,24,27,18
"1986",4,24,27,18
"1987",9,24,27,18
"1988",14,24,27,18
"1989",19,24,27,18
"1990",-1,29,27,18
"1991",4,29,27,18
"1992",9,29,27,18
"1993",14,29,27,18
"1994",19,29,27,18
"1995",24,29,27,18
"1996",-1,4,30,18
"1997",-1,9,30,18
"1998",4,9,30,18
"1999",-1,14,30,18
"2000",4,14,30,18
"2001",9,14,30,18
"2002",-1,19,30,18
"2003",4,19,30,18
"2004",9,19,30,18
"2005",14,19,30,18
"2006",-1,24,30,18
"2007",4,24,30,18
"2008",9,24,30,18
"2009",14,24,30,18
"2010",19,24,30,18
"2011",-1,29,30,18
"2012",4,29,30,18
"2013",9,29,30,18
"2014",14,29,30,18
"2015",19,29,30,18
"2016",24,29,30,18
"2017",-1,4,-3,21
"2018",-1,9,-3,21
"2019",4,9,-3,21
"2020",-1,14,-3,21
"2021",4,14,-3,21
"2022",9,14,-3,21
"2023",-1,19,-3,21
"2024",4,19,-3,21
"2025",9,19,-3,21
"2026",14,19,-3,21
"2027",-1,24,-3,21
"2028",4,24,-3,21
"2029",9,24,-3,21
"2030",14,24,-3,21
"2031",19,24,-3,21
"2032",-1,29,-3,21
"2033",4,29,-3,21
"2034",9,29,-3,21
"2035",14,29,-3,21
"2036",19,29,-3,21
"2037",24,29,-3,21
"2038",-1,4,0,21
"2039",-1,9,0,21
"2040",4,9,0,21
"2041",-1,14,0,21
"2042",4,14,0,21
"2043",9,14,0,21
"2044",-1,19,0,21
"2045",4,19,0,21
"2046",9,19,0,21
"2047",14,19,0,21
"2048",-1,24,0,21
"2049",4,24,0,21
"2050",9,24,0,21
"2051",14,24,0,21
"2052",19,24,0,21
"2053",-1,29,0,21
"2054",4,29,0,21
"2055",9,29,0,21
"2056",14,29,0,21
"2057",19,29,0,21
"2058",24,29,0,21
"2059",-1,4,3,21
"2060",-1,9,3,21
"2061",4,9,3,21
"2062",-1,14,3,21
"2063",4,14,3,21
"2064",9,14,3,21
"2065",-1,19,3,21
"2066",4,19,3,21
"2067",9,19,3,21
"2068",14,19,3,21
"2069",-1,24,3,21
"2070",4,24,3,21
"2071",9,24,3,21
"2072",14,24,3,21
"2073",19,24,3,21
"2074",-1,29,3,21
"2075",4,29,3,21
"2076",9,29,3,21
"2077",14,29,3,21
"2078",19,29,3,21
"2079",24,29,3,21
"2080",-1,4,6,21
"2081",-1,9,6,21
"2082",4,9,6,21
"2083",-1,14,6,21
"2084",4,14,6,21
"2085",9,14,6,21
"2086",-1,19,6,21
"2087",4,19,6,21
"2088",9,19,6,21
"2089",14,19,6,21
"2090",-1,24,6,21
"2091",4,24,6,21
"2092",9,24,6,21
"2093",14,24,6,21
"2094",19,24,6,21
"2095",-1,29,6,21
"2096",4,29,6,21
"2097",9,29,6,21
"2098",14,29,6,21
"2099",19,29,6,21
"2100",24,29,6,21
"2101",-1,4,9,21
"2102",-1,9,9,21
"2103",4,9,9,21
"2104",-1,14,9,21
"2105",4,14,9,21
"2106",9,14,9,21
"2107",-1,19,9,21
"2108",4,19,9,21
"2109",9,19,9,21
"2110",14,19,9,21
"2111",-1,24,9,21
"2112",4,24,9,21
"2113",9,24,9,21
"2114",14,24,9,21
"2115",19,24,9,21
"2116",-1,29,9,21
"2117",4,29,9,21
"2118",9,29,9,21
"2119",14,29,9,21
"2120",19,29,9,21
"2121",24,29,9,21
"2122",-1,4,12,21
"2123",-1,9,12,21
"2124",4,9,12,21
"2125",-1,14,12,21
"2126",4,14,12,21
"2127",9,14,12,21
"2128",-1,19,12,21
"2129",4,19,12,21
"2130",9,19,12,21
"2131",14,19,12,21
"2132",-1,24,12,21
"2133",4,24,12,21
"2134",9,24,12,21
"2135",14,24,12,21
"2136",19,24,12,21
"2137",-1,29,12,21
"2138",4,29,12,21
"2139",9,29,12,21
"2140",14,29,12,21
"2141",19,29,12,21
"2142",24,29,12,21
"2143",-1,4,15,21
"2144",-1,9,15,21
"2145",4,9,15,21
"2146",-1,14,15,21
"2147",4,14,15,21
"2148",9,14,15,21
"2149",-1,19,15,21
"2150",4,19,15,21
"2151",9,19,15,21
"2152",14,19,15,21
"2153",-1,24,15,21
"2154",4,24,15,21
"2155",9,24,15,21
"2156",14,24,15,21
"2157",19,24,15,21
"2158",-1,29,15,21
"2159",4,29,15,21
"2160",9,29,15,21
"2161",14,29,15,21
"2162",19,29,15,21
"2163",24,29,15,21
"2164",-1,4,18,21
"2165",-1,9,18,21
"2166",4,9,18,21
"2167",-1,14,18,21
"2168",4,14,18,21
"2169",9,14,18,21
"2170",-1,19,18,21
"2171",4,19,18,21
"2172",9,19,18,21
"2173",14,19,18,21
"2174",-1,24,18,21
"2175",4,24,18,21
"2176",9,24,18,21
"2177",14,24,18,21
"2178",19,24,18,21
"2179",-1,29,18,21
"2180",4,29,18,21
"2181",9,29,18,21
"2182",14,29,18,21
"2183",19,29,18,21
"2184",24,29,18,21
"2185",-1,4,21,21
"2186",-1,9,21,21
"2187",4,9,21,21
"2188",-1,14,21,21
"2189",4,14,21,21
"2190",9,14,21,21
"2191",-1,19,21,21
"2192",4,19,21,21
"2193",9,19,21,21
"2194",14,19,21,21
"2195",-1,24,21,21
"2196",4,24,21,21
"2197",9,24,21,21
"2198",14,24,21,21
"2199",19,24,21,21
"2200",-1,29,21,21
"2201",4,29,21,21
"2202",9,29,21,21
"2203",14,29,21,21
"2204",19,29,21,21
"2205",24,29,21,21
"2206",-1,4,24,21
"2207",-1,9,24,21
"2208",4,9,24,21
"2209",-1,14,24,21
"2210",4,14,24,21
"2211",9,14,24,21
"2212",-1,19,24,21
"2213",4,19,24,21
"2214",9,19,24,21
"2215",14,19,24,21
"2216",-1,24,24,21
"2217",4,24,24,21
"2218",9,24,24,21
"2219",14,24,24,21
"2220",19,24,24,21
"2221",-1,29,24,21
"2222",4,29,24,21
"2223",9,29,24,21
"2224",14,29,24,21
"2225",19,29,24,21
"2226",24,29,24,21
"2227",-1,4,27,21
"2228",-1,9,27,21
"2229",4,9,27,21
"2230",-1,14,27,21
"2231",4,14,27,21
"2232",9,14,27,21
"2233",-1,19,27,21
"2234",4,19,27,21
"2235",9,19,27,21
"2236",14,19,27,21
"2237",-1,24,27,21
"2238",4,24,27,21
"2239",9,24,27,21
"2240",14,24,27,21
"2241",19,24,27,21
"2242",-1,29,27,21
"2243",4,29,27,21
"2244",9,29,27,21
"2245",14,29,27,21
"2246",19,29,27,21
"2247",24,29,27,21
"2248",-1,4,30,21
"2249",-1,9,30,21
"2250",4,9,30,21
"2251",-1,14,30,21
"2252",4,14,30,21
"2253",9,14,30,21
"2254",-1,19,30,21
"2255",4,19,30,21
"2256",9,19,30,21
"2257",14,19,30,21
"2258",-1,24,30,21
"2259",4,24,30,21
"2260",9,24,30,21
"2261",14,24,30,21
"2262",19,24,30,21
"2263",-1,29,30,21
"2264",4,29,30,21
"2265",9,29,30,21
"2266",14,29,30,21
"2267",19,29,30,21
"2268",24,29,30,21
"2269",-1,4,-3,24
"2270",-1,9,-3,24
"2271",4,9,-3,24
"2272",-1,14,-3,24
"2273",4,14,-3,24
"2274",9,14,-3,24
"2275",-1,19,-3,24
"2276",4,19,-3,24
"2277",9,19,-3,24
"2278",14,19,-3,24
"2279",-1,24,-3,24
"2280",4,24,-3,24
"2281",9,24,-3,24
"2282",14,24,-3,24
"2283",19,24,-3,24
"2284",-1,29,-3,24
"2285",4,29,-3,24
"2286",9,29,-3,24
"2287",14,29,-3,24
"2288",19,29,-3,24
"2289",24,29,-3,24
"2290",-1,4,0,24
"2291",-1,9,0,24
"2292",4,9,0,24
"2293",-1,14,0,24
"2294",4,14,0,24
"2295",9,14,0,24
"2296",-1,19,0,24
"2297",4,19,0,24
"2298",9,19,0,24
"2299",14,19,0,24
"2300",-1,24,0,24
"2301",4,24,0,24
"2302",9,24,0,24
"2303",14,24,0,24
"2304",19,24,0,24
"2305",-1,29,0,24
"2306",4,29,0,24
"2307",9,29,0,24
"2308",14,29,0,24
"2309",19,29,0,24
"2310",24,29,0,24
"2311",-1,4,3,24
"2312",-1,9,3,24
"2313",4,9,3,24
"2314",-1,14,3,24
"2315",4,14,3,24
"2316",9,14,3,24
"2317",-1,19,3,24
"2318",4,19,3,24
"2319",9,19,3,24
"2320",14,19,3,24
"2321",-1,24,3,24
"2322",4,24,3,24
"2323",9,24,3,24
"2324",14,24,3,24
"2325",19,24,3,24
"2326",-1,29,3,24
"2327",4,29,3,24
"2328",9,29,3,24
"2329",14,29,3,24
"2330",19,29,3,24
"2331",24,29,3,24
"2332",-1,4,6,24
"2333",-1,9,6,24
"2334",4,9,6,24
"2335",-1,14,6,24
"2336",4,14,6,24
"2337",9,14,6,24
"2338",-1,19,6,24
"2339",4,19,6,24
"2340",9,19,6,24
"2341",14,19,6,24
"2342",-1,24,6,24
"2343",4,24,6,24
"2344",9,24,6,24
"2345",14,24,6,24
"2346",19,24,6,24
"2347",-1,29,6,24
"2348",4,29,6,24
"2349",9,29,6,24
"2350",14,29,6,24
"2351",19,29,6,24
"2352",24,29,6,24
"2353",-1,4,9,24
"2354",-1,9,9,24
"2355",4,9,9,24
"2356",-1,14,9,24
"2357",4,14,9,24
"2358",9,14,9,24
"2359",-1,19,9,24
"2360",4,19,9,24
"2361",9,19,9,24
"2362",14,19,9,24
"2363",-1,24,9,24
"2364",4,24,9,24
"2365",9,24,9,24
"2366",14,24,9,24
"2367",19,24,9,24
"2368",-1,29,9,24
"2369",4,29,9,24
"2370",9,29,9,24
"2371",14,29,9,24
"2372",19,29,9,24
"2373",24,29,9,24
"2374",-1,4,12,24
"2375",-1,9,12,24
"2376",4,9,12,24
"2377",-1,14,12,24
"2378",4,14,12,24
"2379",9,14,12,24
"2380",-1,19,12,24
"2381",4,19,12,24
"2382",9,19,12,24
"2383",14,19,12,24
"2384",-1,24,12,24
"2385",4,24,12,24
"2386",9,24,12,24
"2387",14,24,12,24
"2388",19,24,12,24
"2389",-1,29,12,24
"2390",4,29,12,24
"2391",9,29,12,24
"2392",14,29,12,24
"2393",19,29,12,24
"2394",24,29,12,24
"2395",-1,4,15,24
"2396",-1,9,15,24
"2397",4,9,15,24
"2398",-1,14,15,24
"2399",4,14,15,24
"2400",9,14,15,24
"2401",-1,19,15,24
"2402",4,19,15,24
"2403",9,19,15,24
"2404",14,19,15,24
"2405",-1,24,15,24
"2406",4,24,15,24
"2407",9,24,15,24
"2408",14,24,15,24
"2409",19,24,15,24
"2410",-1,29,15,24
"2411",4,29,15,24
"2412",9,29,15,24
"2413",14,29,15,24
"2414",19,29,15,24
"2415",24,29,15,24
"2416",-1,4,18,24
"2417",-1,9,18,24
"2418",4,9,18,24
"2419",-1,14,18,24
"2420",4,14,18,24
"2421",9,14,18,24
"2422",-1,19,18,24
"2423",4,19,18,24
"2424",9,19,18,24
"2425",14,19,18,24
"2426",-1,24,18,24
"2427",4,24,18,24
"2428",9,24,18,24
"2429",14,24,18,24
"2430",19,24,18,24
"2431",-1,29,18,24
"2432",4,29,18,24
"2433",9,29,18,24
"2434",14,29,18,24
"2435",19,29,18,24
"2436",24,29,18,24
"2437",-1,4,21,24
"2438",-1,9,21,24
"2439",4,9,21,24
"2440",-1,14,21,24
"2441",4,14,21,24
"2442",9,14,21,24
"2443",-1,19,21,24
"2444",4,19,21,24
"2445",9,19,21,24
"2446",14,19,21,24
"2447",-1,24,21,24
"2448",4,24,21,24
"2449",9,24,21,24
"2450",14,24,21,24
"2451",19,24,21,24
"2452",-1,29,21,24
"2453",4,29,21,24
"2454",9,29,21,24
"2455",14,29,21,24
"2456",19,29,21,24
"2457",24,29,21,24
"2458",-1,4,24,24
"2459",-1,9,24,24
"2460",4,9,24,24
"2461",-1,14,24,24
"2462",4,14,24,24
"2463",9,14,24,24
"2464",-1,19,24,24
"2465",4,19,24,24
"2466",9,19,24,24
"2467",14,19,24,24
"2468",-1,24,24,24
"2469",4,24,24,24
"2470",9,24,24,24
"2471",14,24,24,24
"2472",19,24,24,24
"2473",-1,29,24,24
"2474",4,29,24,24
"2475",9,29,24,24
"2476",14,29,24,24
"2477",19,29,24,24
"2478",24,29,24,24
"2479",-1,4,27,24
"2480",-1,9,27,24
"2481",4,9,27,24
"2482",-1,14,27,24
"2483",4,14,27,24
"2484",9,14,27,24
"2485",-1,19,27,24
"2486",4,19,27,24
"2487",9,19,27,24
"2488",14,19,27,24
"2489",-1,24,27,24
"2490",4,24,27,24
"2491",9,24,27,24
"2492",14,24,27,24
"2493",19,24,27,24
"2494",-1,29,27,24
"2495",4,29,27,24
"2496",9,29,27,24
"2497",14,29,27,24
"2498",19,29,27,24
"2499",24,29,27,24
"2500",-1,4,30,24
"2501",-1,9,30,24
"2502",4,9,30,24
"2503",-1,14,30,24
"2504",4,14,30,24
"2505",9,14,30,24
"2506",-1,19,30,24
"2507",4,19,30,24
"2508",9,19,30,24
"2509",14,19,30,24
"2510",-1,24,30,24
"2511",4,24,30,24
"2512",9,24,30,24
"2513",14,24,30,24
"2514",19,24,30,24
"2515",-1,29,30,24
"2516",4,29,30,24
"2517",9,29,30,24
"2518",14,29,30,24
"2519",19,29,30,24
"2520",24,29,30,24
"2521",-1,4,-3,27
"2522",-1,9,-3,27
"2523",4,9,-3,27
"2524",-1,14,-3,27
"2525",4,14,-3,27
"2526",9,14,-3,27
"2527",-1,19,-3,27
"2528",4,19,-3,27
"2529",9,19,-3,27
"2530",14,19,-3,27
"2531",-1,24,-3,27
"2532",4,24,-3,27
"2533",9,24,-3,27
"2534",14,24,-3,27
"2535",19,24,-3,27
"2536",-1,29,-3,27
"2537",4,29,-3,27
"2538",9,29,-3,27
"2539",14,29,-3,27
"2540",19,29,-3,27
"2541",24,29,-3,27
"2542",-1,4,0,27
"2543",-1,9,0,27
"2544",4,9,0,27
"2545",-1,14,0,27
"2546",4,14,0,27
"2547",9,14,0,27
"2548",-1,19,0,27
"2549",4,19,0,27
"2550",9,19,0,27
"2551",14,19,0,27
"2552",-1,24,0,27
"2553",4,24,0,27
"2554",9,24,0,27
"2555",14,24,0,27
"2556",19,24,0,27
"2557",-1,29,0,27
"2558",4,29,0,27
"2559",9,29,0,27
"2560",14,29,0,27
"2561",19,29,0,27
"2562",24,29,0,27
"2563",-1,4,3,27
"2564",-1,9,3,27
"2565",4,9,3,27
"2566",-1,14,3,27
"2567",4,14,3,27
"2568",9,14,3,27
"2569",-1,19,3,27
"2570",4,19,3,27
"2571",9,19,3,27
"2572",14,19,3,27
"2573",-1,24,3,27
"2574",4,24,3,27
"2575",9,24,3,27
"2576",14,24,3,27
"2577",19,24,3,27
"2578",-1,29,3,27
"2579",4,29,3,27
"2580",9,29,3,27
"2581",14,29,3,27
"2582",19,29,3,27
"2583",24,29,3,27
"2584",-1,4,6,27
"2585",-1,9,6,27
"2586",4,9,6,27
"2587",-1,14,6,27
"2588",4,14,6,27
"2589",9,14,6,27
"2590",-1,19,6,27
"2591",4,19,6,27
"2592",9,19,6,27
"2593",14,19,6,27
"2594",-1,24,6,27
"2595",4,24,6,27
"2596",9,24,6,27
"2597",14,24,6,27
"2598",19,24,6,27
"2599",-1,29,6,27
"2600",4,29,6,27
"2601",9,29,6,27
"2602",14,29,6,27
"2603",19,29,6,27
"2604",24,29,6,27
"2605",-1,4,9,27
"2606",-1,9,9,27
"2607",4,9,9,27
"2608",-1,14,9,27
"2609",4,14,9,27
"2610",9,14,9,27
"2611",-1,19,9,27
"2612",4,19,9,27
"2613",9,19,9,27
"2614",14,19,9,27
"2615",-1,24,9,27
"2616",4,24,9,27
"2617",9,24,9,27
"2618",14,24,9,27
"2619",19,24,9,27
"2620",-1,29,9,27
"2621",4,29,9,27
"2622",9,29,9,27
"2623",14,29,9,27
"2624",19,29,9,27
"2625",24,29,9,27
"2626",-1,4,12,27
"2627",-1,9,12,27
"2628",4,9,12,27
"2629",-1,14,12,27
"2630",4,14,12,27
"2631",9,14,12,27
"2632",-1,19,12,27
"2633",4,19,12,27
"2634",9,19,12,27
"2635",14,19,12,27
"2636",-1,24,12,27
"2637",4,24,12,27
"2638",9,24,12,27
"2639",14,24,12,27
"2640",19,24,12,27
"2641",-1,29,12,27
"2642",4,29,12,27
"2643",9,29,12,27
"2644",14,29,12,27
"2645",19,29,12,27
"2646",24,29,12,27
"2647",-1,4,15,27
"2648",-1,9,15,27
"2649",4,9,15,27
"2650",-1,14,15,27
"2651",4,14,15,27
"2652",9,14,15,27
"2653",-1,19,15,27
"2654",4,19,15,27
"2655",9,19,15,27
"2656",14,19,15,27
"2657",-1,24,15,27
"2658",4,24,15,27
"2659",9,24,15,27
"2660",14,24,15,27
"2661",19,24,15,27
"2662",-1,29,15,27
"2663",4,29,15,27
"2664",9,29,15,27
"2665",14,29,15,27
"2666",19,29,15,27
"2667",24,29,15,27
"2668",-1,4,18,27
"2669",-1,9,18,27
"2670",4,9,18,27
"2671",-1,14,18,27
"2672",4,14,18,27
"2673",9,14,18,27
"2674",-1,19,18,27
"2675",4,19,18,27
