"","m1","m2","sd1","sd2"
"1",-3,-2,-3,-3
"2",-3,-1,-3,-3
"3",-2,-1,-3,-3
"4",-3,0,-3,-3
"5",-2,0,-3,-3
"6",-1,0,-3,-3
"7",-3,1,-3,-3
"8",-2,1,-3,-3
"9",-1,1,-3,-3
"10",0,1,-3,-3
"11",-3,2,-3,-3
"12",-2,2,-3,-3
"13",-1,2,-3,-3
"14",0,2,-3,-3
"15",1,2,-3,-3
"16",-3,3,-3,-3
"17",-2,3,-3,-3
"18",-1,3,-3,-3
"19",0,3,-3,-3
"20",1,3,-3,-3
"21",2,3,-3,-3
"22",-3,4,-3,-3
"23",-2,4,-3,-3
"24",-1,4,-3,-3
"25",0,4,-3,-3
"26",1,4,-3,-3
"27",2,4,-3,-3
"28",3,4,-3,-3
"29",-3,5,-3,-3
"30",-2,5,-3,-3
"31",-1,5,-3,-3
"32",0,5,-3,-3
"33",1,5,-3,-3
"34",2,5,-3,-3
"35",3,5,-3,-3
"36",4,5,-3,-3
"37",-3,6,-3,-3
"38",-2,6,-3,-3
"39",-1,6,-3,-3
"40",0,6,-3,-3
"41",1,6,-3,-3
"42",2,6,-3,-3
"43",3,6,-3,-3
"44",4,6,-3,-3
"45",5,6,-3,-3
"46",-3,-2,-2.5,-3
"47",-3,-1,-2.5,-3
"48",-2,-1,-2.5,-3
"49",-3,0,-2.5,-3
"50",-2,0,-2.5,-3
"51",-1,0,-2.5,-3
"52",-3,1,-2.5,-3
"53",-2,1,-2.5,-3
"54",-1,1,-2.5,-3
"55",0,1,-2.5,-3
"56",-3,2,-2.5,-3
"57",-2,2,-2.5,-3
"58",-1,2,-2.5,-3
"59",0,2,-2.5,-3
"60",1,2,-2.5,-3
"61",-3,3,-2.5,-3
"62",-2,3,-2.5,-3
"63",-1,3,-2.5,-3
"64",0,3,-2.5,-3
"65",1,3,-2.5,-3
"66",2,3,-2.5,-3
"67",-3,4,-2.5,-3
"68",-2,4,-2.5,-3
"69",-1,4,-2.5,-3
"70",0,4,-2.5,-3
"71",1,4,-2.5,-3
"72",2,4,-2.5,-3
"73",3,4,-2.5,-3
"74",-3,5,-2.5,-3
"75",-2,5,-2.5,-3
"76",-1,5,-2.5,-3
"77",0,5,-2.5,-3
"78",1,5,-2.5,-3
"79",2,5,-2.5,-3
"80",3,5,-2.5,-3
"81",4,5,-2.5,-3
"82",-3,6,-2.5,-3
"83",-2,6,-2.5,-3
"84",-1,6,-2.5,-3
"85",0,6,-2.5,-3
"86",1,6,-2.5,-3
"87",2,6,-2.5,-3
"88",3,6,-2.5,-3
"89",4,6,-2.5,-3
"90",5,6,-2.5,-3
"91",-3,-2,-2,-3
"92",-3,-1,-2,-3
"93",-2,-1,-2,-3
"94",-3,0,-2,-3
"95",-2,0,-2,-3
"96",-1,0,-2,-3
"97",-3,1,-2,-3
"98",-2,1,-2,-3
"99",-1,1,-2,-3
"100",0,1,-2,-3
"101",-3,2,-2,-3
"102",-2,2,-2,-3
"103",-1,2,-2,-3
"104",0,2,-2,-3
"105",1,2,-2,-3
"106",-3,3,-2,-3
"107",-2,3,-2,-3
"108",-1,3,-2,-3
"109",0,3,-2,-3
"110",1,3,-2,-3
"111",2,3,-2,-3
"112",-3,4,-2,-3
"113",-2,4,-2,-3
"114",-1,4,-2,-3
"115",0,4,-2,-3
"116",1,4,-2,-3
"117",2,4,-2,-3
"118",3,4,-2,-3
"119",-3,5,-2,-3
"120",-2,5,-2,-3
"121",-1,5,-2,-3
"122",0,5,-2,-3
"123",1,5,-2,-3
"124",2,5,-2,-3
"125",3,5,-2,-3
"126",4,5,-2,-3
"127",-3,6,-2,-3
"128",-2,6,-2,-3
"129",-1,6,-2,-3
"130",0,6,-2,-3
"131",1,6,-2,-3
"132",2,6,-2,-3
"133",3,6,-2,-3
"134",4,6,-2,-3
"135",5,6,-2,-3
"136",-3,-2,-1.5,-3
"137",-3,-1,-1.5,-3
"138",-2,-1,-1.5,-3
"139",-3,0,-1.5,-3
"140",-2,0,-1.5,-3
"141",-1,0,-1.5,-3
"142",-3,1,-1.5,-3
"143",-2,1,-1.5,-3
"144",-1,1,-1.5,-3
"145",0,1,-1.5,-3
"146",-3,2,-1.5,-3
"147",-2,2,-1.5,-3
"148",-1,2,-1.5,-3
"149",0,2,-1.5,-3
"150",1,2,-1.5,-3
"151",-3,3,-1.5,-3
"152",-2,3,-1.5,-3
"153",-1,3,-1.5,-3
"154",0,3,-1.5,-3
"155",1,3,-1.5,-3
"156",2,3,-1.5,-3
"157",-3,4,-1.5,-3
"158",-2,4,-1.5,-3
"159",-1,4,-1.5,-3
"160",0,4,-1.5,-3
"161",1,4,-1.5,-3
"162",2,4,-1.5,-3
"163",3,4,-1.5,-3
"164",-3,5,-1.5,-3
"165",-2,5,-1.5,-3
"166",-1,5,-1.5,-3
"167",0,5,-1.5,-3
"168",1,5,-1.5,-3
"169",2,5,-1.5,-3
"170",3,5,-1.5,-3
"171",4,5,-1.5,-3
"172",-3,6,-1.5,-3
"173",-2,6,-1.5,-3
"174",-1,6,-1.5,-3
"175",0,6,-1.5,-3
"176",1,6,-1.5,-3
"177",2,6,-1.5,-3
"178",3,6,-1.5,-3
"179",4,6,-1.5,-3
"180",5,6,-1.5,-3
"181",-3,-2,-1,-3
"182",-3,-1,-1,-3
"183",-2,-1,-1,-3
"184",-3,0,-1,-3
"185",-2,0,-1,-3
"186",-1,0,-1,-3
"187",-3,1,-1,-3
"188",-2,1,-1,-3
"189",-1,1,-1,-3
"190",0,1,-1,-3
"191",-3,2,-1,-3
"192",-2,2,-1,-3
"193",-1,2,-1,-3
"194",0,2,-1,-3
"195",1,2,-1,-3
"196",-3,3,-1,-3
"197",-2,3,-1,-3
"198",-1,3,-1,-3
"199",0,3,-1,-3
"200",1,3,-1,-3
"201",2,3,-1,-3
"202",-3,4,-1,-3
"203",-2,4,-1,-3
"204",-1,4,-1,-3
"205",0,4,-1,-3
"206",1,4,-1,-3
"207",2,4,-1,-3
"208",3,4,-1,-3
"209",-3,5,-1,-3
"210",-2,5,-1,-3
"211",-1,5,-1,-3
"212",0,5,-1,-3
"213",1,5,-1,-3
"214",2,5,-1,-3
"215",3,5,-1,-3
"216",4,5,-1,-3
"217",-3,6,-1,-3
"218",-2,6,-1,-3
"219",-1,6,-1,-3
"220",0,6,-1,-3
"221",1,6,-1,-3
"222",2,6,-1,-3
"223",3,6,-1,-3
"224",4,6,-1,-3
"225",5,6,-1,-3
"226",-3,-2,-0.5,-3
"227",-3,-1,-0.5,-3
"228",-2,-1,-0.5,-3
"229",-3,0,-0.5,-3
"230",-2,0,-0.5,-3
"231",-1,0,-0.5,-3
"232",-3,1,-0.5,-3
"233",-2,1,-0.5,-3
"234",-1,1,-0.5,-3
"235",0,1,-0.5,-3
"236",-3,2,-0.5,-3
"237",-2,2,-0.5,-3
"238",-1,2,-0.5,-3
"239",0,2,-0.5,-3
"240",1,2,-0.5,-3
"241",-3,3,-0.5,-3
"242",-2,3,-0.5,-3
"243",-1,3,-0.5,-3
"244",0,3,-0.5,-3
"245",1,3,-0.5,-3
"246",2,3,-0.5,-3
"247",-3,4,-0.5,-3
"248",-2,4,-0.5,-3
"249",-1,4,-0.5,-3
"250",0,4,-0.5,-3
"251",1,4,-0.5,-3
"252",2,4,-0.5,-3
"253",3,4,-0.5,-3
"254",-3,5,-0.5,-3
"255",-2,5,-0.5,-3
"256",-1,5,-0.5,-3
"257",0,5,-0.5,-3
"258",1,5,-0.5,-3
"259",2,5,-0.5,-3
"260",3,5,-0.5,-3
"261",4,5,-0.5,-3
"262",-3,6,-0.5,-3
"263",-2,6,-0.5,-3
"264",-1,6,-0.5,-3
"265",0,6,-0.5,-3
"266",1,6,-0.5,-3
"267",2,6,-0.5,-3
"268",3,6,-0.5,-3
"269",4,6,-0.5,-3
"270",5,6,-0.5,-3
"271",-3,-2,0,-3
"272",-3,-1,0,-3
"273",-2,-1,0,-3
"274",-3,0,0,-3
"275",-2,0,0,-3
"276",-1,0,0,-3
"277",-3,1,0,-3
"278",-2,1,0,-3
"279",-1,1,0,-3
"280",0,1,0,-3
"281",-3,2,0,-3
"282",-2,2,0,-3
"283",-1,2,0,-3
"284",0,2,0,-3
"285",1,2,0,-3
"286",-3,3,0,-3
"287",-2,3,0,-3
"288",-1,3,0,-3
"289",0,3,0,-3
"290",1,3,0,-3
"291",2,3,0,-3
"292",-3,4,0,-3
"293",-2,4,0,-3
"294",-1,4,0,-3
"295",0,4,0,-3
"296",1,4,0,-3
"297",2,4,0,-3
"298",3,4,0,-3
"299",-3,5,0,-3
"300",-2,5,0,-3
"301",-1,5,0,-3
"302",0,5,0,-3
"303",1,5,0,-3
"304",2,5,0,-3
"305",3,5,0,-3
"306",4,5,0,-3
"307",-3,6,0,-3
"308",-2,6,0,-3
"309",-1,6,0,-3
"310",0,6,0,-3
"311",1,6,0,-3
"312",2,6,0,-3
"313",3,6,0,-3
"314",4,6,0,-3
"315",5,6,0,-3
"316",-3,-2,0.5,-3
"317",-3,-1,0.5,-3
"318",-2,-1,0.5,-3
"319",-3,0,0.5,-3
"320",-2,0,0.5,-3
"321",-1,0,0.5,-3
"322",-3,1,0.5,-3
"323",-2,1,0.5,-3
"324",-1,1,0.5,-3
"325",0,1,0.5,-3
"326",-3,2,0.5,-3
"327",-2,2,0.5,-3
"328",-1,2,0.5,-3
"329",0,2,0.5,-3
"330",1,2,0.5,-3
"331",-3,3,0.5,-3
"332",-2,3,0.5,-3
"333",-1,3,0.5,-3
"334",0,3,0.5,-3
"335",1,3,0.5,-3
"336",2,3,0.5,-3
"337",-3,4,0.5,-3
"338",-2,4,0.5,-3
"339",-1,4,0.5,-3
"340",0,4,0.5,-3
"341",1,4,0.5,-3
"342",2,4,0.5,-3
"343",3,4,0.5,-3
"344",-3,5,0.5,-3
"345",-2,5,0.5,-3
"346",-1,5,0.5,-3
"347",0,5,0.5,-3
"348",1,5,0.5,-3
"349",2,5,0.5,-3
"350",3,5,0.5,-3
"351",4,5,0.5,-3
"352",-3,6,0.5,-3
"353",-2,6,0.5,-3
"354",-1,6,0.5,-3
"355",0,6,0.5,-3
"356",1,6,0.5,-3
"357",2,6,0.5,-3
"358",3,6,0.5,-3
"359",4,6,0.5,-3
"360",5,6,0.5,-3
"361",-3,-2,1,-3
"362",-3,-1,1,-3
"363",-2,-1,1,-3
"364",-3,0,1,-3
"365",-2,0,1,-3
"366",-1,0,1,-3
"367",-3,1,1,-3
"368",-2,1,1,-3
"369",-1,1,1,-3
"370",0,1,1,-3
"371",-3,2,1,-3
"372",-2,2,1,-3
"373",-1,2,1,-3
"374",0,2,1,-3
"375",1,2,1,-3
"376",-3,3,1,-3
"377",-2,3,1,-3
"378",-1,3,1,-3
"379",0,3,1,-3
"380",1,3,1,-3
"381",2,3,1,-3
"382",-3,4,1,-3
"383",-2,4,1,-3
"384",-1,4,1,-3
"385",0,4,1,-3
"386",1,4,1,-3
"387",2,4,1,-3
"388",3,4,1,-3
"389",-3,5,1,-3
"390",-2,5,1,-3
"391",-1,5,1,-3
"392",0,5,1,-3
"393",1,5,1,-3
"394",2,5,1,-3
"395",3,5,1,-3
"396",4,5,1,-3
"397",-3,6,1,-3
"398",-2,6,1,-3
"399",-1,6,1,-3
"400",0,6,1,-3
"401",1,6,1,-3
"402",2,6,1,-3
"403",3,6,1,-3
"404",4,6,1,-3
"405",5,6,1,-3
"406",-3,-2,1.5,-3
"407",-3,-1,1.5,-3
"408",-2,-1,1.5,-3
"409",-3,0,1.5,-3
"410",-2,0,1.5,-3
"411",-1,0,1.5,-3
"412",-3,1,1.5,-3
"413",-2,1,1.5,-3
"414",-1,1,1.5,-3
"415",0,1,1.5,-3
"416",-3,2,1.5,-3
"417",-2,2,1.5,-3
"418",-1,2,1.5,-3
"419",0,2,1.5,-3
"420",1,2,1.5,-3
"421",-3,3,1.5,-3
"422",-2,3,1.5,-3
"423",-1,3,1.5,-3
"424",0,3,1.5,-3
"425",1,3,1.5,-3
"426",2,3,1.5,-3
"427",-3,4,1.5,-3
"428",-2,4,1.5,-3
"429",-1,4,1.5,-3
"430",0,4,1.5,-3
"431",1,4,1.5,-3
"432",2,4,1.5,-3
"433",3,4,1.5,-3
"434",-3,5,1.5,-3
"435",-2,5,1.5,-3
"436",-1,5,1.5,-3
"437",0,5,1.5,-3
"438",1,5,1.5,-3
"439",2,5,1.5,-3
"440",3,5,1.5,-3
"441",4,5,1.5,-3
"442",-3,6,1.5,-3
"443",-2,6,1.5,-3
"444",-1,6,1.5,-3
"445",0,6,1.5,-3
"446",1,6,1.5,-3
"447",2,6,1.5,-3
"448",3,6,1.5,-3
"449",4,6,1.5,-3
"450",5,6,1.5,-3
"451",-3,-2,2,-3
"452",-3,-1,2,-3
"453",-2,-1,2,-3
"454",-3,0,2,-3
"455",-2,0,2,-3
"456",-1,0,2,-3
"457",-3,1,2,-3
"458",-2,1,2,-3
"459",-1,1,2,-3
"460",0,1,2,-3
"461",-3,2,2,-3
"462",-2,2,2,-3
"463",-1,2,2,-3
"464",0,2,2,-3
"465",1,2,2,-3
"466",-3,3,2,-3
"467",-2,3,2,-3
"468",-1,3,2,-3
"469",0,3,2,-3
"470",1,3,2,-3
"471",2,3,2,-3
"472",-3,4,2,-3
"473",-2,4,2,-3
"474",-1,4,2,-3
"475",0,4,2,-3
"476",1,4,2,-3
"477",2,4,2,-3
"478",3,4,2,-3
"479",-3,5,2,-3
"480",-2,5,2,-3
"481",-1,5,2,-3
"482",0,5,2,-3
"483",1,5,2,-3
"484",2,5,2,-3
"485",3,5,2,-3
"486",4,5,2,-3
"487",-3,6,2,-3
"488",-2,6,2,-3
"489",-1,6,2,-3
"490",0,6,2,-3
"491",1,6,2,-3
"492",2,6,2,-3
"493",3,6,2,-3
"494",4,6,2,-3
"495",5,6,2,-3
"496",-3,-2,2.5,-3
"497",-3,-1,2.5,-3
"498",-2,-1,2.5,-3
"499",-3,0,2.5,-3
"500",-2,0,2.5,-3
"501",-1,0,2.5,-3
"502",-3,1,2.5,-3
"503",-2,1,2.5,-3
"504",-1,1,2.5,-3
"505",0,1,2.5,-3
"506",-3,2,2.5,-3
"507",-2,2,2.5,-3
"508",-1,2,2.5,-3
"509",0,2,2.5,-3
"510",1,2,2.5,-3
"511",-3,3,2.5,-3
"512",-2,3,2.5,-3
"513",-1,3,2.5,-3
"514",0,3,2.5,-3
"515",1,3,2.5,-3
"516",2,3,2.5,-3
"517",-3,4,2.5,-3
"518",-2,4,2.5,-3
"519",-1,4,2.5,-3
"520",0,4,2.5,-3
"521",1,4,2.5,-3
"522",2,4,2.5,-3
"523",3,4,2.5,-3
"524",-3,5,2.5,-3
"525",-2,5,2.5,-3
"526",-1,5,2.5,-3
"527",0,5,2.5,-3
"528",1,5,2.5,-3
"529",2,5,2.5,-3
"530",3,5,2.5,-3
"531",4,5,2.5,-3
"532",-3,6,2.5,-3
"533",-2,6,2.5,-3
"534",-1,6,2.5,-3
"535",0,6,2.5,-3
"536",1,6,2.5,-3
"537",2,6,2.5,-3
"538",3,6,2.5,-3
"539",4,6,2.5,-3
"540",5,6,2.5,-3
"541",-3,-2,3,-3
"542",-3,-1,3,-3
"543",-2,-1,3,-3
"544",-3,0,3,-3
"545",-2,0,3,-3
"546",-1,0,3,-3
"547",-3,1,3,-3
"548",-2,1,3,-3
"549",-1,1,3,-3
"550",0,1,3,-3
"551",-3,2,3,-3
"552",-2,2,3,-3
"553",-1,2,3,-3
"554",0,2,3,-3
"555",1,2,3,-3
"556",-3,3,3,-3
"557",-2,3,3,-3
"558",-1,3,3,-3
"559",0,3,3,-3
"560",1,3,3,-3
"561",2,3,3,-3
"562",-3,4,3,-3
"563",-2,4,3,-3
"564",-1,4,3,-3
"565",0,4,3,-3
"566",1,4,3,-3
"567",2,4,3,-3
"568",3,4,3,-3
"569",-3,5,3,-3
"570",-2,5,3,-3
"571",-1,5,3,-3
"572",0,5,3,-3
"573",1,5,3,-3
"574",2,5,3,-3
"575",3,5,3,-3
"576",4,5,3,-3
"577",-3,6,3,-3
"578",-2,6,3,-3
"579",-1,6,3,-3
"580",0,6,3,-3
"581",1,6,3,-3
"582",2,6,3,-3
"583",3,6,3,-3
"584",4,6,3,-3
"585",5,6,3,-3
"586",-3,-2,3.5,-3
"587",-3,-1,3.5,-3
"588",-2,-1,3.5,-3
"589",-3,0,3.5,-3
"590",-2,0,3.5,-3
"591",-1,0,3.5,-3
"592",-3,1,3.5,-3
"593",-2,1,3.5,-3
"594",-1,1,3.5,-3
"595",0,1,3.5,-3
"596",-3,2,3.5,-3
"597",-2,2,3.5,-3
"598",-1,2,3.5,-3
"599",0,2,3.5,-3
"600",1,2,3.5,-3
"601",-3,3,3.5,-3
"602",-2,3,3.5,-3
"603",-1,3,3.5,-3
"604",0,3,3.5,-3
"605",1,3,3.5,-3
"606",2,3,3.5,-3
"607",-3,4,3.5,-3
"608",-2,4,3.5,-3
"609",-1,4,3.5,-3
"610",0,4,3.5,-3
"611",1,4,3.5,-3
"612",2,4,3.5,-3
"613",3,4,3.5,-3
"614",-3,5,3.5,-3
"615",-2,5,3.5,-3
"616",-1,5,3.5,-3
"617",0,5,3.5,-3
"618",1,5,3.5,-3
"619",2,5,3.5,-3
"620",3,5,3.5,-3
"621",4,5,3.5,-3
"622",-3,6,3.5,-3
"623",-2,6,3.5,-3
"624",-1,6,3.5,-3
"625",0,6,3.5,-3
"626",1,6,3.5,-3
"627",2,6,3.5,-3
"628",3,6,3.5,-3
"629",4,6,3.5,-3
"630",5,6,3.5,-3
"631",-3,-2,4,-3
"632",-3,-1,4,-3
"633",-2,-1,4,-3
"634",-3,0,4,-3
"635",-2,0,4,-3
"636",-1,0,4,-3
"637",-3,1,4,-3
"638",-2,1,4,-3
"639",-1,1,4,-3
"640",0,1,4,-3
"641",-3,2,4,-3
"642",-2,2,4,-3
"643",-1,2,4,-3
"644",0,2,4,-3
"645",1,2,4,-3
"646",-3,3,4,-3
"647",-2,3,4,-3
"648",-1,3,4,-3
"649",0,3,4,-3
"650",1,3,4,-3
"651",2,3,4,-3
"652",-3,4,4,-3
"653",-2,4,4,-3
"654",-1,4,4,-3
"655",0,4,4,-3
"656",1,4,4,-3
"657",2,4,4,-3
"658",3,4,4,-3
"659",-3,5,4,-3
"660",-2,5,4,-3
"661",-1,5,4,-3
"662",0,5,4,-3
"663",1,5,4,-3
"664",2,5,4,-3
"665",3,5,4,-3
"666",4,5,4,-3
"667",-3,6,4,-3
"668",-2,6,4,-3
"669",-1,6,4,-3
"670",0,6,4,-3
"671",1,6,4,-3
"672",2,6,4,-3
"673",3,6,4,-3
"674",4,6,4,-3
"675",5,6,4,-3
"676",-3,-2,4.5,-3
"677",-3,-1,4.5,-3
"678",-2,-1,4.5,-3
"679",-3,0,4.5,-3
"680",-2,0,4.5,-3
"681",-1,0,4.5,-3
"682",-3,1,4.5,-3
"683",-2,1,4.5,-3
"684",-1,1,4.5,-3
"685",0,1,4.5,-3
"686",-3,2,4.5,-3
"687",-2,2,4.5,-3
"688",-1,2,4.5,-3
"689",0,2,4.5,-3
"690",1,2,4.5,-3
"691",-3,3,4.5,-3
"692",-2,3,4.5,-3
"693",-1,3,4.5,-3
"694",0,3,4.5,-3
"695",1,3,4.5,-3
"696",2,3,4.5,-3
"697",-3,4,4.5,-3
"698",-2,4,4.5,-3
"699",-1,4,4.5,-3
"700",0,4,4.5,-3
"701",1,4,4.5,-3
"702",2,4,4.5,-3
"703",3,4,4.5,-3
"704",-3,5,4.5,-3
"705",-2,5,4.5,-3
"706",-1,5,4.5,-3
"707",0,5,4.5,-3
"708",1,5,4.5,-3
"709",2,5,4.5,-3
"710",3,5,4.5,-3
"711",4,5,4.5,-3
"712",-3,6,4.5,-3
"713",-2,6,4.5,-3
"714",-1,6,4.5,-3
"715",0,6,4.5,-3
"716",1,6,4.5,-3
"717",2,6,4.5,-3
"718",3,6,4.5,-3
"719",4,6,4.5,-3
"720",5,6,4.5,-3
"721",-3,-2,5,-3
"722",-3,-1,5,-3
"723",-2,-1,5,-3
"724",-3,0,5,-3
"725",-2,0,5,-3
"726",-1,0,5,-3
"727",-3,1,5,-3
"728",-2,1,5,-3
"729",-1,1,5,-3
"730",0,1,5,-3
"731",-3,2,5,-3
"732",-2,2,5,-3
"733",-1,2,5,-3
"734",0,2,5,-3
"735",1,2,5,-3
"736",-3,3,5,-3
"737",-2,3,5,-3
"738",-1,3,5,-3
"739",0,3,5,-3
"740",1,3,5,-3
"741",2,3,5,-3
"742",-3,4,5,-3
"743",-2,4,5,-3
"744",-1,4,5,-3
"745",0,4,5,-3
"746",1,4,5,-3
"747",2,4,5,-3
"748",3,4,5,-3
"749",-3,5,5,-3
"750",-2,5,5,-3
"751",-1,5,5,-3
"752",0,5,5,-3
"753",1,5,5,-3
"754",2,5,5,-3
"755",3,5,5,-3
"756",4,5,5,-3
"757",-3,6,5,-3
"758",-2,6,5,-3
"759",-1,6,5,-3
"760",0,6,5,-3
"761",1,6,5,-3
"762",2,6,5,-3
"763",3,6,5,-3
"764",4,6,5,-3
"765",5,6,5,-3
"766",-3,-2,5.5,-3
"767",-3,-1,5.5,-3
"768",-2,-1,5.5,-3
"769",-3,0,5.5,-3
"770",-2,0,5.5,-3
"771",-1,0,5.5,-3
"772",-3,1,5.5,-3
"773",-2,1,5.5,-3
"774",-1,1,5.5,-3
"775",0,1,5.5,-3
"776",-3,2,5.5,-3
"777",-2,2,5.5,-3
"778",-1,2,5.5,-3
"779",0,2,5.5,-3
"780",1,2,5.5,-3
"781",-3,3,5.5,-3
"782",-2,3,5.5,-3
"783",-1,3,5.5,-3
"784",0,3,5.5,-3
"785",1,3,5.5,-3
"786",2,3,5.5,-3
"787",-3,4,5.5,-3
"788",-2,4,5.5,-3
"789",-1,4,5.5,-3
"790",0,4,5.5,-3
"791",1,4,5.5,-3
"792",2,4,5.5,-3
"793",3,4,5.5,-3
"794",-3,5,5.5,-3
"795",-2,5,5.5,-3
"796",-1,5,5.5,-3
"797",0,5,5.5,-3
"798",1,5,5.5,-3
"799",2,5,5.5,-3
"800",3,5,5.5,-3
"801",4,5,5.5,-3
"802",-3,6,5.5,-3
"803",-2,6,5.5,-3
"804",-1,6,5.5,-3
"805",0,6,5.5,-3
"806",1,6,5.5,-3
"807",2,6,5.5,-3
"808",3,6,5.5,-3
"809",4,6,5.5,-3
"810",5,6,5.5,-3
"811",-3,-2,6,-3
"812",-3,-1,6,-3
"813",-2,-1,6,-3
"814",-3,0,6,-3
"815",-2,0,6,-3
"816",-1,0,6,-3
"817",-3,1,6,-3
"818",-2,1,6,-3
"819",-1,1,6,-3
"820",0,1,6,-3
"821",-3,2,6,-3
"822",-2,2,6,-3
"823",-1,2,6,-3
"824",0,2,6,-3
"825",1,2,6,-3
"826",-3,3,6,-3
"827",-2,3,6,-3
"828",-1,3,6,-3
"829",0,3,6,-3
"830",1,3,6,-3
"831",2,3,6,-3
"832",-3,4,6,-3
"833",-2,4,6,-3
"834",-1,4,6,-3
"835",0,4,6,-3
"836",1,4,6,-3
"837",2,4,6,-3
"838",3,4,6,-3
"839",-3,5,6,-3
"840",-2,5,6,-3
"841",-1,5,6,-3
"842",0,5,6,-3
"843",1,5,6,-3
"844",2,5,6,-3
"845",3,5,6,-3
"846",4,5,6,-3
"847",-3,6,6,-3
"848",-2,6,6,-3
"849",-1,6,6,-3
"850",0,6,6,-3
"851",1,6,6,-3
"852",2,6,6,-3
"853",3,6,6,-3
"854",4,6,6,-3
"855",5,6,6,-3
"856",-3,-2,6.5,-3
"857",-3,-1,6.5,-3
"858",-2,-1,6.5,-3
"859",-3,0,6.5,-3
"860",-2,0,6.5,-3
"861",-1,0,6.5,-3
"862",-3,1,6.5,-3
"863",-2,1,6.5,-3
"864",-1,1,6.5,-3
"865",0,1,6.5,-3
"866",-3,2,6.5,-3
"867",-2,2,6.5,-3
"868",-1,2,6.5,-3
"869",0,2,6.5,-3
"870",1,2,6.5,-3
"871",-3,3,6.5,-3
"872",-2,3,6.5,-3
"873",-1,3,6.5,-3
"874",0,3,6.5,-3
"875",1,3,6.5,-3
"876",2,3,6.5,-3
"877",-3,4,6.5,-3
"878",-2,4,6.5,-3
"879",-1,4,6.5,-3
"880",0,4,6.5,-3
"881",1,4,6.5,-3
"882",2,4,6.5,-3
"883",3,4,6.5,-3
"884",-3,5,6.5,-3
"885",-2,5,6.5,-3
"886",-1,5,6.5,-3
"887",0,5,6.5,-3
"888",1,5,6.5,-3
"889",2,5,6.5,-3
"890",3,5,6.5,-3
"891",4,5,6.5,-3
"892",-3,6,6.5,-3
"893",-2,6,6.5,-3
"894",-1,6,6.5,-3
"895",0,6,6.5,-3
"896",1,6,6.5,-3
"897",2,6,6.5,-3
"898",3,6,6.5,-3
"899",4,6,6.5,-3
"900",5,6,6.5,-3
"901",-3,-2,7,-3
"902",-3,-1,7,-3
"903",-2,-1,7,-3
"904",-3,0,7,-3
"905",-2,0,7,-3
"906",-1,0,7,-3
"907",-3,1,7,-3
"908",-2,1,7,-3
"909",-1,1,7,-3
"910",0,1,7,-3
"911",-3,2,7,-3
"912",-2,2,7,-3
"913",-1,2,7,-3
"914",0,2,7,-3
"915",1,2,7,-3
"916",-3,3,7,-3
"917",-2,3,7,-3
"918",-1,3,7,-3
"919",0,3,7,-3
"920",1,3,7,-3
"921",2,3,7,-3
"922",-3,4,7,-3
"923",-2,4,7,-3
"924",-1,4,7,-3
"925",0,4,7,-3
"926",1,4,7,-3
"927",2,4,7,-3
"928",3,4,7,-3
"929",-3,5,7,-3
"930",-2,5,7,-3
"931",-1,5,7,-3
"932",0,5,7,-3
"933",1,5,7,-3
"934",2,5,7,-3
"935",3,5,7,-3
"936",4,5,7,-3
"937",-3,6,7,-3
"938",-2,6,7,-3
"939",-1,6,7,-3
"940",0,6,7,-3
"941",1,6,7,-3
"942",2,6,7,-3
"943",3,6,7,-3
"944",4,6,7,-3
"945",5,6,7,-3
"946",-3,-2,7.5,-3
"947",-3,-1,7.5,-3
"948",-2,-1,7.5,-3
"949",-3,0,7.5,-3
"950",-2,0,7.5,-3
"951",-1,0,7.5,-3
"952",-3,1,7.5,-3
"953",-2,1,7.5,-3
"954",-1,1,7.5,-3
"955",0,1,7.5,-3
"956",-3,2,7.5,-3
"957",-2,2,7.5,-3
"958",-1,2,7.5,-3
"959",0,2,7.5,-3
"960",1,2,7.5,-3
"961",-3,3,7.5,-3
"962",-2,3,7.5,-3
"963",-1,3,7.5,-3
"964",0,3,7.5,-3
"965",1,3,7.5,-3
"966",2,3,7.5,-3
"967",-3,4,7.5,-3
"968",-2,4,7.5,-3
"969",-1,4,7.5,-3
"970",0,4,7.5,-3
"971",1,4,7.5,-3
"972",2,4,7.5,-3
"973",3,4,7.5,-3
"974",-3,5,7.5,-3
"975",-2,5,7.5,-3
"976",-1,5,7.5,-3
"977",0,5,7.5,-3
"978",1,5,7.5,-3
"979",2,5,7.5,-3
"980",3,5,7.5,-3
"981",4,5,7.5,-3
"982",-3,6,7.5,-3
"983",-2,6,7.5,-3
"984",-1,6,7.5,-3
"985",0,6,7.5,-3
"986",1,6,7.5,-3
"987",2,6,7.5,-3
"988",3,6,7.5,-3
"989",4,6,7.5,-3
"990",5,6,7.5,-3
"991",-3,-2,8,-3
"992",-3,-1,8,-3
"993",-2,-1,8,-3
"994",-3,0,8,-3
"995",-2,0,8,-3
"996",-1,0,8,-3
"997",-3,1,8,-3
"998",-2,1,8,-3
"999",-1,1,8,-3
"1000",0,1,8,-3
"1001",-3,2,8,-3
"1002",-2,2,8,-3
"1003",-1,2,8,-3
"1004",0,2,8,-3
"1005",1,2,8,-3
"1006",-3,3,8,-3
"1007",-2,3,8,-3
"1008",-1,3,8,-3
